dataset,lambda_max_stability,loglik_max_stability,stability_max_stability,lambda_max_loglik,loglik_max_loglik,stability_max_loglik,overlapping.F1.mean,overlapping.F1.sd,overlapping.F1v.mean,overlapping.F1v.sd,overlapping.F2.mean,overlapping.F2.sd,overlapping.F3.mean,overlapping.F3.sd,overlapping.F4.mean,overlapping.F4.sd,neighborhood.N1,neighborhood.N2.mean,neighborhood.N2.sd,neighborhood.N3.mean,neighborhood.N3.sd,neighborhood.N4.mean,neighborhood.N4.sd,neighborhood.T1.mean,neighborhood.T1.sd,neighborhood.LSC,linearity.L1.mean,linearity.L1.sd,linearity.L2.mean,linearity.L2.sd,linearity.L3.mean,linearity.L3.sd,dimensionality.T2,dimensionality.T3,dimensionality.T4,balance.C1,balance.C2,network.Density,network.ClsCoef,network.Hubs.mean,network.Hubs.sd
satimage-class5,0.08296958520834907,-0.3157359410456597,0.90294443549991,3.520031472796679e-4,-0.23149633974877465,0.20262295081967208,0.9265592264861702,0.0248464067752703,0.2608011250921918,NA,8.692598138595165e-7,NA,0.6264180264180264,NA,0.4955710955710956,NA,0.03496503496503497,0.28510581661156087,0.10085723596708185,0.020823620823620825,0.14280464537505597,0.09106449106449106,0.28772315560896233,0.0011248593925759281,0.008769796986639381,0.9249869805580762,0.08007218542162753,NA,0.07707847707847704,NA,0.08003108003108006,NA,0.005594405594405594,9.324009324009324e-4,0.16666666666666666,0.4995174058555535,0.7568468145727419,0.8397839372660635,0.3247039500682659,0.8565287440242911,0.2552940958976717
satimage-class7,0.17030650292528443,-0.4569036531197333,0.8578906175724079,3.618749812411281e-4,-0.22531248249866487,0.2210467004507656,0.8529201698507404,0.14193250292284085,0.22498316138443017,NA,2.54299071227339e-9,NA,0.696037296037296,NA,0.455011655011655,NA,0.0836052836052836,0.29891087903707664,0.1258413186201168,0.04693084693084693,0.2115071970617155,0.0432012432012432,0.20332565070521516,5.984440454817474e-4,0.007045940372036204,0.9260458025959192,0.07088298476303123,NA,0.08904428904428907,NA,0.05516705516705511,NA,0.005594405594405594,9.324009324009324e-4,0.16666666666666666,0.7855063798121393,0.4402948496788608,0.8595630391092002,0.38827085169197983,0.8596701679120425,0.2463298642189619
segment-class1,0.08648423275731722,-0.3035274852328332,1,5.95353313081437e-6,-0.00856015888324143,0.7165470839498591,0.9622694223942937,0.0518330595556558,0.07615370085534803,NA,8.626858222081821e-14,NA,0.2658008658008658,NA,0,NA,0.006926406926406926,0.11031389258227586,0.0999974240914271,0.0017316017316017316,0.04158547732371828,0.012987012987012988,0.11324266843109641,0.01282051282051282,0.045848192830411395,0.8690073274488859,0.0025276671044524024,NA,0.0025974025974025983,NA,4.3290043290045155e-4,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8473775682957146,0.32046228250362896,0.8287991001428998,0.21004054609142855
segment-class2,0.01762975375287205,-0.02501532087519519,1,1e-6,-6.711533583228845e-6,0.765505368163631,0.706729129692966,0.3236290896897759,0.01549515688015685,NA,0,NA,0,NA,0,NA,8.658008658008658e-4,0.04373588869311031,0.042068891566554883,0,0,0,0,0.14285714285714285,0.3173598161788054,0.35011675193493375,0,NA,0,NA,0,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8519735497648013,0.34021994806083333,0.8623452412473191,0.1388194562825838
segment-class3,0.0952750047242729,-0.2805117382290273,1,1e-6,-0.09074405476682013,0.01653063645677377,0.9370769459970614,0.08348832623714385,0.08166415169731618,NA,2.4597517301532385e-5,NA,0.5116883116883117,NA,0.14285714285714285,NA,0.0329004329004329,0.12982374952817535,0.1287682454007732,0.01341991341991342,0.11508932769590084,0.018614718614718615,0.13518921039417967,0.0051813471502590676,0.02948261672216285,0.8744986038492533,0.030966696970870955,NA,0.02554112554112553,NA,0.013852813852813894,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8507549041113355,0.3147144485604798,0.8530306148865133,0.20864302182320818
segment-class4,0.08296958520834907,-0.40020286895686047,0.9895104283824496,1.7629753752872057e-4,-0.2385396622348444,0.9783924420086386,0.9829162415333491,0.02186865614982279,0.30950139609383553,NA,2.0970523882775302e-6,NA,0.5571428571428572,NA,0.12554112554112554,NA,0.0316017316017316,0.1441367769293455,0.12654531180022688,0.009523809523809525,0.09714521058930337,0.141991341991342,0.34911683403335647,0.004484304932735426,0.01710449817672147,0.9383858998144713,0.08129974720943733,NA,0.06580086580086575,NA,0.05670995670995671,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8489783062325289,0.3162946423056745,0.8658386667106672,0.22692351957937362
segment-class5,0.00669616005485322,-0.21665947858500595,0.9387129724208376,1.2305240043592616e-6,-0.19982441001265625,0.18051319072306016,0.9626080142062325,0.03677063789872297,0.18191724636852433,NA,1.1457992012825086e-8,NA,0.5168831168831169,NA,0.30606060606060603,NA,0.04935064935064935,0.1438283528703292,0.13781538805586255,0.01904761904761905,0.13672197855680382,0.0632034632034632,0.24338124014002813,0.004016064257028112,0.022191330137991006,0.897256610633234,0.06342274339440923,NA,0.07878787878787874,NA,0.06839826839826835,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8477274133402327,0.3145341146271877,0.8282366821540222,0.20970011363721944
segment-class6,0.02389892566231049,-0.0869448237695933,1,2.782559402207126e-4,-0.0146810049134952,0.6219124506832505,0.9613451008673122,0.052518901704377445,0.048406551454853,NA,1.3910028395362952e-11,NA,0.2168831168831169,NA,0,NA,0.008225108225108226,0.10509925122515773,0.10493907982919791,0.0017316017316017316,0.04158547732371828,0.008225108225108226,0.09033819079072399,0.009009009009009009,0.043584262415285936,0.809775678866588,0.00210320738554437,NA,0.0017316017316016952,NA,0,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8483296117769916,0.3309573657421845,0.8607706274258848,0.2084397581325482
segment-class7,0.0398658107358044,-0.04486514028024296,1,2.782559402207126e-4,-0.00810688350507706,0.6073282285831749,0.8615387798948972,0.2547420971039708,0.005155192020395965,NA,5.313588575240248e-13,NA,0.22857142857142854,NA,0,NA,0.0025974025974025974,0.07055198397817894,0.06769243003137464,0.0012987012987012987,0.036021887721511436,0,0,0.05263157894736842,0.14005414861999851,0.6743912220535597,4.688463625714956e-4,NA,4.3290043290045155e-4,NA,0,NA,0.007792207792207792,0.0017316017316017316,0.2222222222222222,0.5916727785823274,0.6756756756756757,0.8500207169761089,0.33200087224441344,0.825068236207386,0.20552940077690426
shuttle-class1,9.077326525210224e-5,-0.09851847142558104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
shuttle-class4,0.009461848194722,-0.3800794712897285,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
sonar-classM,0.1750827031735724,-0.6643256322658404,0.5216548788761818,0.02981772290019671,-0.5245329268924259,0.31458612631235017,0.9585680975262574,0.043637299903312415,0.13282756870000353,NA,9.99547150033437e-7,NA,0.9519230769230769,NA,0,NA,0.28846153846153844,0.41319553654043845,0.0777513693516066,0.14903846153846154,0.3569855522341232,0.02403846153846154,0.15353810668490409,0.0064516129032258064,0.005152434757444088,0.9654909393491125,0.053113709961584266,NA,0.08173076923076927,NA,0.04807692307692313,NA,0.28846153846153844,0.08173076923076923,0.2833333333333333,0.9967295890208365,0.009019788311090626,0.8816425120772947,0.5944549564350378,0.682525011674371,0.2563789474763681
sonar-classR,0.1775208011717635,-0.6650076536907754,0.4649450207333804,0.03151363484866479,-0.5311305278097352,0.33474057396404355,0.9585680975262574,0.043637299903312415,0.13282756870000353,NA,9.99547150033437e-7,NA,0.9519230769230769,NA,0,NA,0.28846153846153844,0.41319553654043845,0.0777513693516066,0.14903846153846154,0.3569855522341232,0.009615384615384616,0.0978209255833176,0.0064516129032258064,0.005152434757444088,0.9654909393491125,0.053113709961584266,NA,0.08173076923076927,NA,0.024038461538461564,NA,0.28846153846153844,0.08173076923076923,0.2833333333333333,0.9967295890208365,0.009019788311090626,0.8816425120772947,0.5944549564350378,0.682525011674371,0.2563789474763681
spambase-class0,0.03023294684405778,-0.35991977702780475,0.9008684629994612,0.00138401609657313,-0.23546347511712415,0.564865321812794,0.9666196480407224,0.031854842982299306,0.15809904885970955,NA,2.5331480783122253e-33,NA,0.9086360670002176,NA,0.6151838155318686,NA,0.16162714814009135,0.27140036008118695,0.20182449149161438,0.08744833587122036,0.2825216586272802,0.040243637154666084,0.19655149623327112,6.95621402598158e-4,0.0025006629928953704,0.9939904153852029,0.0696681143662089,NA,0.06743528388079179,NA,0.03654557319991303,NA,0.012399390907113336,4.3506634761801175e-4,0.03508771929824561,0.9674380060665166,0.08575778637734865,0.8746252569835438,0.684097876788438,0.8728424477394953,0.10413294235936806
spambase-class1,0.03023294684405778,-0.3584014585332035,0.9019967014735838,3.2397426295281955e-4,-0.23195222444758412,0.4138415342890359,0.9666196480407224,0.031854842982299306,0.15809904885970955,NA,2.5331480783122253e-33,NA,0.9086360670002176,NA,0.6151838155318686,NA,0.16162714814009135,0.27140036008118695,0.20182449149161438,0.08744833587122036,0.2825216586272802,0.03763323906895802,0.19032829136672186,6.95621402598158e-4,0.0025006629928953704,0.9939904153852029,0.0696681143662089,NA,0.06743528388079179,NA,0.037850772242767006,NA,0.012399390907113336,4.3506634761801175e-4,0.03508771929824561,0.9674380060665166,0.08575778637734865,0.8746252569835438,0.684097876788438,0.8728424477394953,0.10413294235936806
spectfheart-class0,0.08890965989529158,-0.4646077015051338,0.5190513064543705,0.0173876240021625,-0.37891047196873817,0.3954773854396919,0.9591648520018591,0.031429618462711494,0.31283971432002816,NA,3.602690231501084e-19,NA,0.7041198501872659,NA,0,NA,0.39325842696629215,0.46857934748797975,0.048724650288005884,0.299625468164794,0.4589541991777819,0.02247191011235955,0.14849075993791416,0.004878048780487805,0.014928969752249084,0.9513669710614541,0.07718434460494727,NA,0.101123595505618,NA,0.09363295880149813,NA,0.1647940074906367,0.08614232209737828,0.5227272727272727,0.7337524087989602,0.5138526965331776,0.8287854467629748,0.5980910558847138,0.753183058259989,0.2549163607681894
spectfheart-class1,0.09660174799522646,-0.4823374862170246,0.47563886925892407,NA,NA,NA,0.9591648520018591,0.031429618462711494,0.31283971432002816,NA,3.602690231501084e-19,NA,0.7041198501872659,NA,0,NA,0.39325842696629215,0.46857934748797975,0.048724650288005884,0.299625468164794,0.4589541991777819,0.018726591760299626,0.1358123296195382,0.004878048780487805,0.014928969752249084,0.9513669710614541,0.07718434460494727,NA,0.101123595505618,NA,0.101123595505618,NA,0.1647940074906367,0.08614232209737828,0.5227272727272727,0.7337524087989602,0.5138526965331776,0.8287854467629748,0.5980910558847138,0.753183058259989,0.2549163607681894
splice-classEI,0.05404216420705915,-0.1991973865754109,1,0.00237342425002386,-0.0815564768485943,0.3571261582133832,0.9902191159897482,0.039929102541965175,0.06367298893758999,NA,0,NA,0.8470219435736677,NA,0.8432601880877743,NA,0.2476489028213166,0.4051826109669981,0.1656349685572886,0.15297805642633228,0.36002278091745665,0,0,3.582945180938732e-4,2.2785047572836275e-4,0.9977012804512534,0.01039934183355451,NA,0.004388714733542298,NA,0.0025078369905956466,NA,0.07115987460815047,0.04482758620689655,0.6299559471365639,0.7957693458887952,0.4245616110185474,0.8336279393015371,0.7355923666883537,0.7372377065177901,0.08288916219434583
splice-classIE,0.11403996019700328,-0.4361106560079745,1,0.00209566239948043,-0.10004681252455594,0.4834512283458928,0.990340814053889,0.023520489113686142,0.0752216393847061,NA,0,NA,0.8586206896551725,NA,0.8551724137931035,NA,0.2175548589341693,0.40251151029943816,0.16498528953744943,0.1250783699059561,0.3308596187243969,0,0,3.7025426680599097e-4,3.4538920791266363e-4,0.9966344670355047,0.014912697362917227,NA,0.009404388714733591,NA,0.005642633228840177,NA,0.07115987460815047,0.04482758620689655,0.6299559471365639,0.796289176014767,0.4237538700985206,0.8467852364760919,0.7448972407205183,0.7561604677899518,0.09286336682537512
splice-classN,0.134626057929891,-0.4740732941695738,1,0.00300246170908554,-0.16415870308823688,0.32816525590444734,0.9898636150076314,0.03644884288045458,0.07605533292347133,NA,0,NA,0.9990595611285267,NA,0.9959247648902821,NA,0.3413793103448276,0.4100904424616873,0.16769890013989372,0.2134796238244514,0.4098276780237818,0,0,3.6102799580215806e-4,2.3109616339087028e-4,0.9984899912540167,0.03689247280332031,NA,0.0329153605015674,NA,0.014733542319749215,NA,0.07115987460815047,0.04482758620689655,0.6299559471365639,0.9989789943576058,0.0028261616211178175,0.865237773655719,0.7600801972825887,0.7238019199806499,0.11565032304633129
tae-class1,0.0732596542821523,-0.606669018631117,0.5659172900695679,0.02782559402207124,-0.5844975862089807,0.3208211115274068,0.9709130031876649,0.02654909642427265,0.5263067845089797,NA,0.5594444444444444,NA,0.9205298013245033,NA,0.8543046357615894,NA,0.5099337748344371,0.21805017332366924,0.27929496814010024,0.19205298013245034,0.39522536673109215,0.2582781456953642,0.4391442611707516,0.01401286111910932,0.015090391962268145,0.971711767027762,0.16162649461530365,NA,0.2715231788079471,NA,0.22516556291390732,NA,0.033112582781456956,0.019867549668874173,0.6,0.9092115787771468,0.21936743459586105,0.883532008830022,0.5594174375123007,0.7704040561330424,0.2897579106656758
tae-class2,0.10790287915161842,-0.6420896721612053,0.4423505160843789,0.05256791122018422,-0.6355562897444125,0.3684004475371381,0.9799270008713499,0.02684271840330765,0.7084184553647415,NA,0.5726984126984127,NA,0.9006622516556292,NA,0.8675496688741722,NA,0.5364238410596026,0.24582086154235694,0.3002463461369021,0.2251655629139073,0.4190813036546103,0.17880794701986755,0.38446660392864274,0.013061074319352465,0.01736117309692906,0.9764045436603658,0.24871528410696953,NA,0.33112582781456956,NA,0.39072847682119205,NA,0.033112582781456956,0.019867549668874173,0.6,0.9160724926584066,0.2047870246437289,0.8805298013245033,0.5611798430899215,0.7760471012175585,0.2856164160807689
tae-class3,0.06205728806776504,-0.6256058894345514,0.701082439563945,0.03772042493416999,-0.6213866083070785,0.41182824594405176,0.9672923535586277,0.04138566136482223,0.5890653521608165,NA,0.7123809523809523,NA,0.9668874172185431,NA,0.9470198675496688,NA,0.5165562913907285,0.23841670019472117,0.30902735073971993,0.17880794701986755,0.38446660392864274,0.26490066225165565,0.4427487888930078,0.014024152707440592,0.02261140364508426,0.966010262707776,0.23738856571125344,NA,0.2715231788079471,NA,0.2582781456953642,NA,0.033112582781456956,0.019867549668874173,0.6,0.9289400324958197,0.17664934026389445,0.879028697571744,0.5506340952452209,0.8066356943759635,0.26888361773798253
thyroid-class3,0.07427982482564914,-0.24146400870114704,1,2.1693835183851866e-6,-0.12816570114983147,0.1591707618165854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
tic-tac-toe-classnegative,0.134626057929891,-0.6298748548293612,0.8771022487836647,NA,NA,NA,0.9795130278665782,0.03009977621817633,0.015996777557558,NA,1,NA,1,NA,1,NA,0.0020876826722338203,0.39280246545382236,0.02733009124023231,0,0,0,0,0.0016722408026755853,0.003329893844558844,0.9823287904079916,0.0164253510784379,NA,0.01670146137787054,NA,0.019832985386221247,NA,0.018789144050104383,0.015657620041753653,0.8333333333333334,0.9309539862507961,0.17214897430790677,0.8813511255380091,0.6180555264592273,0.6554777552018207,0.20922267747243783
tic-tac-toe-classpositive,0.1365007806546014,-0.6308506581046717,0.8860822816123045,NA,NA,NA,0.9795130278665782,0.03009977621817633,0.015996777557558,NA,1,NA,1,NA,1,NA,0.0020876826722338203,0.39280246545382236,0.02733009124023231,0,0,0,0,0.0016722408026755853,0.003329893844558844,0.9823287904079916,0.0164253510784379,NA,0.01670146137787054,NA,0.017745302713987443,NA,0.018789144050104383,0.015657620041753653,0.8333333333333334,0.9309539862507961,0.17214897430790677,0.8813511255380091,0.6180555264592273,0.6554777552018207,0.20922267747243783
titanic-class-1,0.11403996019700328,-0.5603267366643366,1,0.00230867799418716,-0.5260838917750278,0.01719901719901451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
titanic-class1,0.10351779556301764,-0.5550637656262744,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
twonorm-class0,0.19828839491270708,-0.659065481389326,0.4264486538632183,NA,NA,NA,0.8333557256547015,0.008072064257436715,0.058478274046741066,NA,0.004116471061759754,NA,0.9902702702702703,NA,0.8952702702702703,NA,0.08864864864864865,0.43897140588312844,0.036962577905655304,0.054864864864864867,0.22773168380517383,0.0037837837837837837,0.06140013208705129,1.779042874933286e-4,4.8539239694159826e-4,0.9896835098612126,0.018836134702547747,NA,0.020135135135135096,NA,0.007027027027027066,NA,0.002702702702702703,0.0025675675675675674,0.95,0.999999525775866,1.314827477671976e-6,0.8737120063704737,0.7019462951951609,0.7480268168671166,0.10213135590111051
twonorm-class1,0.19828839491270708,-0.6588510166510161,0.3993608089438062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vehicle-classbus,0.00972720319245053,-0.21641585272287064,0.9391233766233766,6.650018030431119e-4,-0.10596129669303853,0.5094666461603219,0.973854341089296,0.038743841341941566,0.07655563890797736,NA,0.002726066312484624,NA,0.7718676122931443,NA,0.31796690307328607,NA,0.07446808510638298,0.3363178368060316,0.08329669086973396,0.026004728132387706,0.1592433885043647,0.06619385342789598,0.24876771848652612,0.003236245954692557,0.009014123298184198,0.9605430086794203,0.01772249965373085,NA,0.029550827423167836,NA,0.01891252955082745,NA,0.02127659574468085,0.001182033096926714,0.05555555555555555,0.8232301496857752,0.3803959195126587,0.860729922923049,0.46327481069183096,0.6799363678375775,0.20760953588853326
vehicle-classopel,0.04452958509942655,-0.5365737358212519,0.7389965066732742,9.794696670695395e-4,-0.4139680092463428,0.3598654899159949,0.9732399185140577,0.021237566023689012,0.3111386642003538,NA,5.339366288031952e-4,NA,0.9633569739952719,NA,0.7742316784869976,NA,0.375886524822695,0.41937058259245413,0.11695257025608584,0.2695035460992908,0.44396437765485597,0.14657210401891252,0.35388805621738545,0.00196078431372549,0.0051351885879152405,0.9838064260125524,0.10502987080801063,NA,0.17612293144208035,NA,0.15484633569739947,NA,0.02127659574468085,0.001182033096926714,0.05555555555555555,0.8122135204062588,0.3984873573506378,0.8584357995159959,0.4641947908994146,0.7021849815407109,0.16471689374472698
vehicle-classsaab,0.00823978568452852,-0.4267736280791648,0.8662124719000202,4.577840538376621e-4,-0.3839827099693538,0.6119172277152831,0.972345367132757,0.020452439198405482,0.263121867408103,NA,3.0920740791264733e-4,NA,0.9397163120567376,NA,0.7316784869976359,NA,0.3877068557919622,0.4248427415462299,0.11023707444738691,0.2718676122931442,0.4451852206414828,0.1595744680851064,0.3664275751369193,0.0018975332068311196,0.0034031044913674425,0.9870409492033153,0.09425644954460188,NA,0.17730496453900713,NA,0.14184397163120566,NA,0.02127659574468085,0.001182033096926714,0.05555555555555555,0.8214205770354049,0.3834029769837147,0.860741113768937,0.45947624171228696,0.6859386013796587,0.15774531879296086
vehicle-classvan,0.10940547072057429,-0.4562148884870624,1,1.432702953409831e-4,-0.09144047762223144,0.453761477628576,0.9158691189710682,0.08659783783387175,0.08189017978754112,NA,1.0256459730389168e-4,NA,0.5425531914893618,NA,0.2553191489361702,NA,0.08274231678486997,0.3025785732546161,0.11653635861338751,0.0425531914893617,0.2019669113047771,0.04018912529550828,0.19651872470507067,0.0036231884057971015,0.019063019639063938,0.894298855970804,0.010605737001344484,NA,0.027186761229314405,NA,0.010638297872340385,NA,0.02127659574468085,0.001182033096926714,0.05555555555555555,0.7870083329339703,0.43801750289168717,0.858276329962091,0.44412747501704153,0.7944643287067373,0.2798173681282364
wdbc-classB,0.30024617090855493,-0.5299443776316922,0.8285983232219791,0.00296122543798803,-0.09037025320274376,0.5098402287635913,0.7156753316953525,0.2181767767837594,0.07925685420769753,NA,5.901094064966907e-11,NA,0.4833040421792618,NA,0,NA,0.07205623901581722,0.36104762950644814,0.07535296110804844,0.04745166959578207,0.21279000476612972,0.007029876977152899,0.08362264851839672,0.0078125,0.02998935178424169,0.8897303875389562,0.014684383236139076,NA,0.012302284710017597,NA,0.007029876977152849,NA,0.05272407732864675,0.0017574692442882249,0.03333333333333333,0.9526351224018598,0.12195970834082581,0.8672058714324612,0.5558004761491621,0.7868467316299044,0.24762763252240597
wdbc-classM,0.07636298261282246,-0.22652323057466375,0.8212703962703962,NA,NA,NA,0.7156753316953525,0.2181767767837594,0.07925685420769753,NA,5.901094064966907e-11,NA,0.4833040421792618,NA,0,NA,0.07205623901581722,0.36104762950644814,0.07535296110804844,0.04745166959578207,0.21279000476612972,0.008787346221441126,0.09341018949542829,0.0078125,0.02998935178424169,0.8897303875389562,0.014684383236139076,NA,0.012302284710017597,NA,0.012302284710017597,NA,0.05272407732864675,0.0017574692442882249,0.03333333333333333,0.9526351224018598,0.12195970834082581,0.8672058714324612,0.5558004761491621,0.7868467316299044,0.24762763252240597
wine-class1,0.3173229634734977,-0.5385863828703404,0.989264981544026,NA,NA,NA,0.7586761624215377,0.19811182083594348,0.03319275200858294,NA,3.961896710749946e-5,NA,0.2359550561797753,NA,0,NA,0.056179775280898875,0.3265569565852332,0.07768573115779444,0.02247191011235955,0.1486305159782024,0,0,0.023255813953488372,0.061046326465154246,0.7785948743845474,0,NA,0,NA,0,NA,0.07303370786516854,0.0056179775280898875,0.07692307692307693,0.916411780708005,0.20405849676907384,0.87011997714721,0.46227563602309973,0.6160800002161809,0.2916271058368118
wine-class2,0.26146732118010924,-0.5357004789436947,0.9647337737861854,0.00230867799418716,-0.07647987575419635,0.5112975912975912,0.8561638880979631,0.18580254770153554,0.05546487987947675,NA,0.001370239060328295,NA,0.4213483146067416,NA,0,NA,0.0898876404494382,0.3579355650260266,0.07093484745714619,0.03932584269662921,0.19491732422538577,0.0056179775280898875,0.07495316889958614,0.016129032258064516,0.035377742668370446,0.8545006943567731,0.002405998384449548,NA,0.005617977528089901,NA,0.005617977528089901,NA,0.07303370786516854,0.0056179775280898875,0.07692307692307693,0.9702895375408072,0.0785930867192236,0.9184282358915762,0.4721920781334781,0.7604517504393297,0.28594368251219787
wine-class3,0.11247371783647515,-0.20321799871645652,0.9346548059783354,0.00230867799418716,-0.03911465815861312,0.5227650301432095,0.739282796188169,0.2234254658790363,0.026687922169414853,NA,3.36104141418805e-5,NA,0.2752808988764045,NA,0,NA,0.033707865168539325,0.2969066683180236,0.07980669314625471,0.016853932584269662,0.12908715144453078,0,0,0.037037037037037035,0.10564715823810113,0.6548731220805454,0,NA,0,NA,0,NA,0.07303370786516854,0.0056179775280898875,0.07692307692307693,0.8409805336163159,0.35013538846073733,0.8700564971751412,0.46230210725902177,0.616738165845686,0.2876656297750209
wisconsin-class2,0.26146732118010924,-0.4311264558098304,0.8920547880083152,0.00473887960971765,-0.09649657198047024,0.13017957415420356,0.46844871922956294,0.15517930761422552,0.040686917008972506,NA,0.2168594444162193,NA,0.8784773060029283,NA,0.7569546120058566,NA,0.06149341142020498,0.1687729739385758,0.17634242984112386,0.029282576866764276,0.16872103189035942,0.016105417276720352,0.12597328075143038,0.012658227848101266,0.06978687478739702,0.6517109728203666,0.022169088812333038,NA,0.027818448023426035,NA,0.013177159590043952,NA,0.013177159590043924,0.010248901903367497,0.7777777777777778,0.9340026588217948,0.16528551819615578,0.8622044370403129,0.5722603643202717,0.8292123940723466,0.24451771624484997
wisconsin-class4,0.2688001021537606,-0.4415735934789118,0.8993497116150433,0.00430163575810679,-0.09211174971913362,0.2395560543708688,0.46844871922956294,0.15517930761422552,0.040686917008972506,NA,0.2168594444162193,NA,0.8784773060029283,NA,0.7569546120058566,NA,0.06149341142020498,0.1687729739385758,0.17634242984112386,0.029282576866764276,0.16872103189035942,0.004392386530014641,0.06617783338172717,0.012658227848101266,0.06978687478739702,0.6517109728203666,0.022169088812333038,NA,0.027818448023426035,NA,0.013177159590043952,NA,0.013177159590043924,0.010248901903367497,0.7777777777777778,0.9340026588217948,0.16528551819615578,0.8622044370403129,0.5722603643202717,0.8292123940723466,0.24451771624484997
yeast-classCYT,0.10209606623060467,-0.6079268442342541,0.9886683947364694,0.00567222897164454,-0.5500890709644676,0.294898802920193,0.9802702368853646,0.02519530884111577,0.5737324724014015,NA,0.05568813602195395,NA,0.8726415094339622,NA,0.8227762803234502,NA,0.4555256064690027,0.4219227884124845,0.1444266775178405,0.2890835579514825,0.4534896190110474,0.19743935309973046,0.398200833674621,0.0010638297872340426,0.002111442795991074,0.9949742445928176,0.2377735947299987,NA,0.31199460916442046,NA,0.28908355795148244,NA,0.005390835579514825,0.0047169811320754715,0.875,0.895462490842013,0.24774150428465724,0.8557887868438894,0.5890032823569861,0.774346220040226,0.13515547076722859
yeast-classME3,0.03239742629528197,-0.17014318420324684,1,0.00312964801067075,-0.14186545756976368,0.21589831204460097,0.955531406887008,0.10497288750552487,0.1345854313139357,NA,0,NA,0.4588948787061995,NA,0.3450134770889488,NA,0.09973045822102426,0.30914764147038637,0.12414464183231817,0.06199460916442048,0.24122704972521714,0.025606469002695417,0.15801139920191257,0.0033783783783783786,0.01350982512490272,0.9578931786313671,0.04380088279632732,NA,0.05188679245283023,NA,0.028975741239892217,NA,0.005390835579514825,0.0047169811320754715,0.875,0.49942795375239024,0.7569182833693646,0.8180093167306746,0.5290287769436026,0.7340860417286185,0.1176647862943231
yeast-classMIT,0.06650018030431122,-0.3692827545740715,1,0.0025787628875938,-0.33517469175994297,0.15481027445395412,0.9668176209666708,0.07382197784134686,0.2936469022156833,NA,0,NA,0.9663072776280324,NA,0.8969002695417789,NA,0.24797843665768193,0.3746235433671191,0.13917399532084967,0.15700808625336926,0.3639310323307161,0.08423180592991913,0.2778287653056484,0.0016920473773265653,0.004730152546862732,0.987929650322215,0.09892576282023713,NA,0.12938005390835583,NA,0.14016172506738545,NA,0.005390835579514825,0.0047169811320754715,0.875,0.6447806509433108,0.6211218080363852,0.8252531384441459,0.5423536111027663,0.6449991069894517,0.13518105690921248
yeast-classNUC,0.12390621569479164,-0.5857996224036901,0.9656502487955392,0.00418428850790158,-0.49934368156210385,0.20645737737192005,0.9639390002530799,0.03688357897999807,0.4416617694255394,NA,0,NA,0.9642857142857143,NA,0.9144204851752021,NA,0.42587601078167114,0.41475002785038245,0.1468113794595688,0.28369272237196763,0.4509414471153671,0.17048517520215634,0.3761852482226634,0.0010893246187363835,0.002541775760730242,0.9936674028814089,0.15670932618434674,NA,0.24865229110512133,NA,0.23989218328840967,NA,0.005390835579514825,0.0047169811320754715,0.875,0.8675344733326951,0.30212494969415593,0.8526180812914741,0.5845909201134201,0.7604479304631491,0.14037288352563954
